,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
1600,henard,0.5,14,True,RandomForest,DecisionTree,0.1,False,2023-06-18 18:57:07.221713,2023-06-18 18:57:19.513028
1610,henard,0.5,14,True,RandomForest,DecisionTree,0.2,False,2023-06-18 18:57:19.522087,2023-06-18 18:57:30.552792
1620,henard,0.5,14,True,RandomForest,DecisionTree,0.3,False,2023-06-18 18:57:30.563078,2023-06-18 18:57:42.110211
1630,henard,0.5,14,True,RandomForest,DecisionTree,0.4,False,2023-06-18 18:57:42.118906,2023-06-18 18:57:57.222442
1640,henard,0.5,14,True,RandomForest,DecisionTree,0.5,False,2023-06-18 18:57:57.248300,2023-06-18 18:58:12.176853
1650,henard,0.5,14,True,RandomForest,DecisionTree,0.6,False,2023-06-18 18:58:12.185625,2023-06-18 18:58:25.074659
1660,henard,0.5,14,True,RandomForest,DecisionTree,0.7,False,2023-06-18 18:58:25.083311,2023-06-18 18:58:40.924089
1670,henard,0.5,14,True,RandomForest,DecisionTree,0.8,False,2023-06-18 18:58:40.931911,2023-06-18 18:58:57.462019
1680,henard,0.5,14,True,RandomForest,DecisionTree,0.9,False,2023-06-18 18:58:57.470887,2023-06-18 18:59:11.931702
1690,henard,0.5,14,True,RandomForest,DecisionTree,,,2023-06-18 18:57:06.633049,2023-06-18 18:59:11.956543
1700,henard,0.6,17,True,RandomForest,DecisionTree,0.1,False,2023-06-18 18:59:24.910698,2023-06-18 18:59:39.773936
1710,henard,0.6,17,True,RandomForest,DecisionTree,0.2,False,2023-06-18 18:59:39.783169,2023-06-18 18:59:53.240270
1720,henard,0.6,17,True,RandomForest,DecisionTree,0.3,False,2023-06-18 18:59:53.249039,2023-06-18 19:00:08.642064
1730,henard,0.6,17,True,RandomForest,DecisionTree,0.4,False,2023-06-18 19:00:08.650311,2023-06-18 19:00:21.886112
1740,henard,0.6,17,True,RandomForest,DecisionTree,0.5,False,2023-06-18 19:00:21.894646,2023-06-18 19:00:34.437229
1750,henard,0.6,17,True,RandomForest,DecisionTree,0.6,False,2023-06-18 19:00:34.453786,2023-06-18 19:00:52.636982
1760,henard,0.6,17,True,RandomForest,DecisionTree,0.7,False,2023-06-18 19:00:52.645252,2023-06-18 19:01:08.583771
1770,henard,0.6,17,True,RandomForest,DecisionTree,0.8,False,2023-06-18 19:01:08.608551,2023-06-18 19:01:24.305841
1780,henard,0.6,17,True,RandomForest,DecisionTree,0.9,False,2023-06-18 19:01:24.314916,2023-06-18 19:01:45.167639
1790,henard,0.6,17,True,RandomForest,DecisionTree,,,2023-06-18 18:59:24.603110,2023-06-18 19:01:45.175315
1800,random,0.3,8,True,RandomForest,DecisionTree,0.1,False,2023-06-18 19:01:56.019120,2023-06-18 19:02:03.572708
1810,random,0.3,8,True,RandomForest,DecisionTree,0.2,False,2023-06-18 19:02:03.580995,2023-06-18 19:02:12.714124
1820,random,0.3,8,True,RandomForest,DecisionTree,0.3,False,2023-06-18 19:02:12.722873,2023-06-18 19:02:24.739409
1830,random,0.3,8,True,RandomForest,DecisionTree,0.4,False,2023-06-18 19:02:24.747461,2023-06-18 19:02:35.807819
1840,random,0.3,8,True,RandomForest,DecisionTree,0.5,False,2023-06-18 19:02:35.816438,2023-06-18 19:02:46.459011
1850,random,0.3,8,True,RandomForest,DecisionTree,0.6,False,2023-06-18 19:02:46.471146,2023-06-18 19:02:59.119621
1860,random,0.3,8,True,RandomForest,DecisionTree,0.7,False,2023-06-18 19:02:59.128931,2023-06-18 19:03:09.838630
1870,random,0.3,8,True,RandomForest,DecisionTree,0.8,False,2023-06-18 19:03:09.847182,2023-06-18 19:03:22.147115
1880,random,0.3,8,True,RandomForest,DecisionTree,0.9,False,2023-06-18 19:03:22.171973,2023-06-18 19:03:34.848927
1890,random,0.3,8,True,RandomForest,DecisionTree,,,2023-06-18 19:01:55.423776,2023-06-18 19:03:34.868944
1900,random,0.4,11,True,RandomForest,DecisionTree,0.1,False,2023-06-18 19:03:49.608843,2023-06-18 19:03:58.918728
1910,random,0.4,11,True,RandomForest,DecisionTree,0.2,False,2023-06-18 19:03:58.927046,2023-06-18 19:04:08.853628
1920,random,0.4,11,True,RandomForest,DecisionTree,0.3,False,2023-06-18 19:04:08.906177,2023-06-18 19:04:19.505806
1930,random,0.4,11,True,RandomForest,DecisionTree,0.4,False,2023-06-18 19:04:19.511167,2023-06-18 19:04:30.796611
1940,random,0.4,11,True,RandomForest,DecisionTree,0.5,False,2023-06-18 19:04:30.829534,2023-06-18 19:04:41.982123
1950,random,0.4,11,True,RandomForest,DecisionTree,0.6,False,2023-06-18 19:04:41.988135,2023-06-18 19:04:55.121952
1960,random,0.4,11,True,RandomForest,DecisionTree,0.7,False,2023-06-18 19:04:55.131658,2023-06-18 19:05:07.224597
1970,random,0.4,11,True,RandomForest,DecisionTree,0.8,False,2023-06-18 19:05:07.249903,2023-06-18 19:05:18.274654
1980,random,0.4,11,True,RandomForest,DecisionTree,0.9,False,2023-06-18 19:05:18.283082,2023-06-18 19:05:31.499939
1990,random,0.4,11,True,RandomForest,DecisionTree,,,2023-06-18 19:03:49.040814,2023-06-18 19:05:31.533042
2000,random,0.5,14,True,RandomForest,DecisionTree,0.1,False,2023-06-18 19:05:44.675231,2023-06-18 19:05:55.108903
2010,random,0.5,14,True,RandomForest,DecisionTree,0.2,False,2023-06-18 19:05:55.141792,2023-06-18 19:06:05.900951
2020,random,0.5,14,True,RandomForest,DecisionTree,0.3,False,2023-06-18 19:06:05.933175,2023-06-18 19:06:20.425599
2030,random,0.5,14,True,RandomForest,DecisionTree,0.4,False,2023-06-18 19:06:20.461622,2023-06-18 19:06:31.003622
2040,random,0.5,14,True,RandomForest,DecisionTree,0.5,False,2023-06-18 19:06:31.011879,2023-06-18 19:06:41.719759
2050,random,0.5,14,True,RandomForest,DecisionTree,0.6,False,2023-06-18 19:06:41.740335,2023-06-18 19:06:51.521841
2060,random,0.5,14,True,RandomForest,DecisionTree,0.7,False,2023-06-18 19:06:51.530021,2023-06-18 19:07:02.818340
2070,random,0.5,14,True,RandomForest,DecisionTree,0.8,False,2023-06-18 19:07:02.826203,2023-06-18 19:07:16.276827
2080,random,0.5,14,True,RandomForest,DecisionTree,0.9,False,2023-06-18 19:07:16.296715,2023-06-18 19:07:32.308264
2090,random,0.5,14,True,RandomForest,DecisionTree,,,2023-06-18 19:05:44.154982,2023-06-18 19:07:32.332316
2100,random,0.6,17,True,RandomForest,DecisionTree,0.1,False,2023-06-18 19:07:44.387783,2023-06-18 19:07:55.438078
2110,random,0.6,17,True,RandomForest,DecisionTree,0.2,False,2023-06-18 19:07:55.446839,2023-06-18 19:08:07.089492
2120,random,0.6,17,True,RandomForest,DecisionTree,0.3,False,2023-06-18 19:08:07.097783,2023-06-18 19:08:18.039075
2130,random,0.6,17,True,RandomForest,DecisionTree,0.4,False,2023-06-18 19:08:18.063464,2023-06-18 19:08:32.012630
